name,bus0,bus1,carrier,x,r,b,s_nom,s_nom_extendable,s_nom_min,s_nom_max,s_max_pu,lifetime,capital_cost,length,num_parallel,geom,v_nom,x_pu_eff,r_pu_eff,s_nom_opt
1274,31550,31351,AC,31.931027599999997,9.232286199999999,7.099891358725763e-06,520.0,True,520.0,1554.6888048738242,0.5,40.0,3.720721750416853,14.425745794772416,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcb0d626c0>,380.0,,,
28618,31552,1103,AC,64.5522872,22.396873199999998,7.977390162880887e-05,520.0,True,520.0,6218.755219495297,0.7,40.0,53.70558956526226,68.80998937393477,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcad6d24e0>,380.0,,,
19152,31554,23330,AC,4.74959036,1.373256996,1.0560784473684212e-06,520.0,True,520.0,1554.6888048738242,0.5,40.0,0.5542372073073706,2.1488532599152177,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcb12ee2d0>,380.0,,,
28299,31555,23330,AC,4.783943119999999,1.3831873839999997,1.063713262465374e-06,520.0,True,520.0,1554.6888048738242,0.5,40.0,0.5540743570842298,2.1482218673846187,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcb12edfd0>,380.0,,,
17257,31556,16055,AC,1.4416787699999996,0.4168350577494724,1.2822322153047091e-06,1040.0,True,1040.0,1554.6888048738242,0.5,40.0,0.37395177020873355,1.4498620263479687,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcb0d98440>,380.0,,,
8088,31558,16055,AC,28.874079599999998,8.348413799999998,6.42017989196676e-06,520.0,True,520.0,1554.6888048738242,0.5,40.0,3.3595902508456437,13.025589706584535,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcb0d986e0>,380.0,,,
19057,31562,22983,AC,3.3015038399999996,0.9545691959999999,7.340920342105264e-07,520.0,True,520.0,1554.6888048738242,0.5,40.0,0.3792555467177687,1.470425491396935,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcb08571a0>,380.0,,,
10995,31563,1210,AC,14.668151999999997,4.241027999999999,3.2614753947368424e-06,520.0,True,520.0,1554.6888048738242,0.5,40.0,1.7289817928362268,6.703498272734557,2.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcb0b53da0>,380.0,,,
17463,31563,16755,AC,0.4639089137854155,0.13413073289264252,2.7491762599722993e-07,780.0,True,780.0,3109.3776097476484,0.5,40.0,0.139830823170965,0.5421431766866524,3.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcb1399d90>,380.0,,,
7834,31564,13943,AC,0.11592244279999998,0.0402201652,5.730284616066482e-07,1040.0,True,1040.0,6218.755219495297,0.7,40.0,0.2392044012314233,0.3064793150986851,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcad731e80>,380.0,,,
18783,31564,21141,AC,0.11766780559999998,0.04082577879999999,5.816573235457064e-07,1040.0,True,1040.0,6218.755219495297,0.7,40.0,0.2823810996347601,0.3617992209480546,1.0,<sqlalchemy.sql.functions._FunctionGenerator object at 0x7edcad79a060>,380.0,,,
