,48639 CH4,48640 CH4,48642 CH4,48643 CH4,48644 CH4,48645 CH4,48647 CH4,48649 CH4,48650 CH4,52087 CH4,52101 H2_overground
105,43269623.639277205,3327973.824397407,7336243.784074598,1971456.1053373534,43614722.36806501,18918811.36247465,40550484.99536725,16796418.82657357,1468550.2942863198,74791143.6459813,25679.459656156745
106,43265890.4448024,3322058.0391226187,7327964.7258240245,1971354.5942951313,43601260.96007137,18923942.155781735,40538626.47962731,16779749.394311115,1467646.8663168459,74772343.4132235,28014.16074529173
107,43262378.935303174,3316692.6692639585,7319706.129939539,1971393.8298143572,43589296.094653495,18931166.698475607,40527890.564365864,16764199.15151145,1466782.666214462,74765797.00158152,30298.567885432825
108,43259232.666997306,3311832.8532428727,7311851.430903233,1971557.4816593851,43579128.08025257,18939313.915199973,40518491.06831318,16749910.49458599,1465985.0044732087,74780335.19450375,32609.060865679003
109,43256138.86831984,3306632.044966311,7304066.219773904,1971699.649057441,43569008.4288661,18948450.809208076,40509253.66511438,16735551.567497905,1465186.9175644529,74779559.35326774,34957.04433564609
110,43252731.15930897,3300654.6739114006,7296029.324858786,1971700.441287949,43557562.08976967,18957441.055924788,40499126.689863585,16720126.195756087,1464331.9103249863,74772466.3217449,37286.1776960817
111,43249081.36623093,3292162.1814473914,7291821.447722861,1970763.7072285041,43541661.07756332,18966630.659009106,40485840.12103355,16701706.768318595,1463965.9972084018,74742722.00535768,39651.21452817583
112,43244433.20188909,3281740.171403727,7285582.369060938,1969552.5522885877,43521343.05763905,18973042.420717996,40469731.2469329,16680002.849646566,1463374.7207969301,74715499.58114785,42017.33173687046
113,43238628.29890543,3270464.9357664464,7273871.559114392,1968655.7224429315,43497615.16328357,18975420.541535158,40451591.90227787,16655502.44180618,1462006.6147965463,74712149.23890866,44309.24560684761
114,43232939.393611886,3257570.0131147136,7266258.019079555,1966933.7782848855,43471395.917386435,18976723.809537586,40431622.63095108,16629511.83710027,1461260.5002235002,74696246.3298642,46640.25243152923
