name,p_nom_max,weight,p_nom,efficiency,p_nom_opt,marginal_cost,e_nom_max,p_max_pu,up_time_before,carrier,bus,control
24649 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.0096888449,0.0,1.0,1,load shedding,24649,PQ
24973 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.00822849628,0.0,1.0,1,load shedding,24973,PQ
25019 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.011874159085,0.0,1.0,1,load shedding,25019,PQ
25728 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.008688298007,0.0,1.0,1,load shedding,25728,PQ
26044 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.007553131938,0.0,1.0,1,load shedding,26044,PQ
29234 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.006998842635,0.0,1.0,1,load shedding,29234,PQ
29382 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.002097298539,0.0,1.0,1,load shedding,29382,PQ
3 OCGT,inf,3350.0,3350.0,0.42,3350.0,10.714285714285715,0.0,1.0,1,OCGT,3,PQ
3 biomass,inf,64.00886984370916,64.00886984370916,1.0,64.00886984370916,42.10771490902156,inf,1.0,0,biomass,3,PV
3 central_biomass_CHP,inf,72.84204095588393,72.84204095588393,1.0,72.84204095588393,42.10814620772234,inf,1.0,0,central_biomass_CHP,3,PV
3 central_gas_CHP,inf,6562.122171574483,6562.122171574483,0.43,6562.122171574483,4.118271502891826,0.0,1.0,1,central_gas_CHP,3,PQ
3 industrial_biomass_CHP,inf,937.7354999525222,937.7354999525222,1.0,937.7354999525222,42.10827301654825,inf,1.0,0,industrial_biomass_CHP,3,PV
3 industrial_gas_CHP,inf,951.4820570874405,951.4820570874405,0.43,951.4820570874405,4.15,0.0,1.0,1,industrial_gas_CHP,3,PQ
3 load shedding,inf,78800960.56820261,78800960.56820261,1.0,78800960.56820261,10000.00845269635,0.0,1.0,1,load shedding,3,PQ
3 others,inf,71.76609549927517,71.76609549927517,1.0,71.76609549927517,0.007545460210263393,inf,1.0,0,others,3,PV
3 reservoir,inf,191.5590395171949,191.5590395171949,1.0,191.5590395171949,0.007984659897501533,inf,0.65,0,reservoir,3,PV
3 run_of_river,inf,1875.723409767571,1875.723409767571,1.0,1875.723409767571,0.007926499069116525,inf,0.65,0,run_of_river,3,PV
3 solar,inf,5534.7438388407545,5534.7438388407545,1.0,5534.7438388407545,0.017481696833128037,inf,1.0,0,solar,3,PV
3 solar_rooftop,inf,8715.061203475721,8715.061203475721,1.0,8715.061203475721,0.017799000767282174,inf,1.0,0,solar_rooftop,3,PV
3 wind_onshore,inf,1108.796122481191,1108.796122481191,1.0,1108.796122481191,1.3078322511967977,inf,1.0,0,wind_onshore,3,PV
30981 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.022407317427,0.0,1.0,1,load shedding,30981,PQ
30987 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.004856763968,0.0,1.0,1,load shedding,30987,PQ
30987 solar_rooftop,inf,1.1639952875615696,1.1639952875615696,1.0,1.1639952875615696,0.0162649190855734,inf,1.0,0,solar_rooftop,30987,PV
30987 wind_onshore,inf,5.806615917516129,5.806615917516129,1.0,5.806615917516129,1.3063911548526859,inf,1.0,0,wind_onshore,30987,PV
31000 central_gas_CHP,inf,61.999,61.999,0.43,61.999,4.075,0.0,1.0,1,central_gas_CHP,31000,PQ
31000 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.018583008192,0.0,1.0,1,load shedding,31000,PQ
31000 solar_rooftop,inf,24.129255349236722,24.129255349236722,1.0,24.129255349236722,0.03214887158229491,inf,1.0,0,solar_rooftop,31000,PV
31246 biomass,inf,0.8447758206311008,0.8447758206311008,1.0,0.8447758206311008,42.11725080422986,inf,1.0,0,biomass,31246,PV
31246 central_gas_CHP,inf,22.215303572971283,22.215303572971283,0.43,22.215303572971283,4.1000000000000005,0.0,1.0,1,central_gas_CHP,31246,PQ
31246 industrial_biomass_CHP,inf,1.1807540059646897,1.1807540059646897,1.0,1.1807540059646897,42.10691758443621,inf,1.0,0,industrial_biomass_CHP,31246,PV
31246 industrial_gas_CHP,inf,0.201,0.201,0.43,0.201,4.15,0.0,1.0,1,industrial_gas_CHP,31246,PQ
31246 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.006893765356,0.0,1.0,1,load shedding,31246,PQ
31246 solar,inf,0.9128586287102739,0.9128586287102739,1.0,0.9128586287102739,0.021022885206488453,inf,1.0,0,solar,31246,PV
31246 solar_rooftop,inf,16.59997078638784,16.59997078638784,1.0,16.59997078638784,0.014182362189536887,inf,1.0,0,solar_rooftop,31246,PV
31246 wind_onshore,inf,0.6975835463429062,0.6975835463429062,1.0,0.6975835463429062,1.303626576076425,inf,1.0,0,wind_onshore,31246,PV
31247 central_gas_CHP,inf,195.1,195.1,0.43,195.1,4.15,0.0,1.0,1,central_gas_CHP,31247,PQ
31247 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.003817074667,0.0,1.0,1,load shedding,31247,PQ
31271 central_gas_CHP,inf,1.699,1.699,0.43,1.699,4.15,0.0,1.0,1,central_gas_CHP,31271,PQ
31271 industrial_gas_CHP,inf,0.352,0.352,0.43,0.352,4.15,0.0,1.0,1,industrial_gas_CHP,31271,PQ
31271 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.001486158442,0.0,1.0,1,load shedding,31271,PQ
31271 solar_rooftop,inf,18.541956351111217,18.541956351111217,1.0,18.541956351111217,0.022510057626895157,inf,1.0,0,solar_rooftop,31271,PV
31371 central_biomass_CHP,inf,2.1575595927172966,2.1575595927172966,1.0,2.1575595927172966,42.101661291880546,inf,1.0,0,central_biomass_CHP,31371,PV
31371 central_gas_CHP,inf,20.642,20.642,0.43,20.642,4.075,0.0,1.0,1,central_gas_CHP,31371,PQ
31371 industrial_biomass_CHP,inf,2.0373373666554375,2.0373373666554375,1.0,2.0373373666554375,42.10122250040923,inf,1.0,0,industrial_biomass_CHP,31371,PV
31371 industrial_gas_CHP,inf,0.372,0.372,0.43,0.372,4.15,0.0,1.0,1,industrial_gas_CHP,31371,PQ
31371 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.000469265495,0.0,1.0,1,load shedding,31371,PQ
31371 solar,inf,0.03384,0.03384,1.0,0.03384,0.0243116550288638,inf,1.0,0,solar,31371,PV
31371 solar_rooftop,inf,57.02697594054874,57.02697594054874,1.0,57.02697594054874,0.036414787274741095,inf,1.0,0,solar_rooftop,31371,PV
31371 wind_onshore,inf,2.802564964233684,2.802564964233684,1.0,2.802564964233684,1.306275968279759,inf,1.0,0,wind_onshore,31371,PV
31372 central_gas_CHP,inf,188.0,188.0,0.43,188.0,4.15,0.0,1.0,1,central_gas_CHP,31372,PQ
31372 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.01455874302,0.0,1.0,1,load shedding,31372,PQ
31538 central_biomass_CHP,inf,0.647267877815189,0.647267877815189,1.0,0.647267877815189,42.11355207462438,inf,1.0,0,central_biomass_CHP,31538,PV
31538 industrial_biomass_CHP,inf,0.541000017278367,0.541000017278367,1.0,0.541000017278367,42.11104337407502,inf,1.0,0,industrial_biomass_CHP,31538,PV
31538 industrial_gas_CHP,inf,0.26835318317379314,0.26835318317379314,0.43,0.26835318317379314,4.15,0.0,1.0,1,industrial_gas_CHP,31538,PQ
31538 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.000856930568,0.0,1.0,1,load shedding,31538,PQ
31538 solar_rooftop,inf,32.91295369855341,32.91295369855341,1.0,32.91295369855341,0.016705117360550182,inf,1.0,0,solar_rooftop,31538,PV
31557 industrial_gas_CHP,inf,7.751594065603583,7.751594065603583,0.43,7.751594065603583,4.15,0.0,1.0,1,industrial_gas_CHP,31557,PQ
31557 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.009136894607,0.0,1.0,1,load shedding,31557,PQ
31557 solar_rooftop,inf,21.505258138241363,21.505258138241363,1.0,21.505258138241363,0.018582100134560853,inf,1.0,0,solar_rooftop,31557,PV
31559 biomass,inf,0.20609524467747314,0.20609524467747314,1.0,0.20609524467747314,42.10580059298372,inf,1.0,0,biomass,31559,PV
31559 central_biomass_CHP,inf,2.9261231093270403,2.9261231093270403,1.0,2.9261231093270403,42.1091689857901,inf,1.0,0,central_biomass_CHP,31559,PV
31559 central_gas_CHP,inf,0.24502670818216257,0.24502670818216257,0.43,0.24502670818216257,4.15,0.0,1.0,1,central_gas_CHP,31559,PQ
31559 industrial_biomass_CHP,inf,1.77220442167973,1.77220442167973,1.0,1.77220442167973,42.10590396699799,inf,1.0,0,industrial_biomass_CHP,31559,PV
31559 industrial_gas_CHP,inf,0.14,0.14,0.43,0.14,4.15,0.0,1.0,1,industrial_gas_CHP,31559,PQ
31559 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.000648857542,0.0,1.0,1,load shedding,31559,PQ
31559 solar,inf,2.906025669243869,2.906025669243869,1.0,2.906025669243869,0.010691015430146162,inf,1.0,0,solar,31559,PV
31559 solar_rooftop,inf,22.97220215060843,22.97220215060843,1.0,22.97220215060843,0.02140608250274356,inf,1.0,0,solar_rooftop,31559,PV
31559 wind_onshore,inf,3.221200922106142,3.221200922106142,1.0,3.221200922106142,1.3108972201982725,inf,1.0,0,wind_onshore,31559,PV
31560 biomass,inf,0.48303572971282777,0.48303572971282777,1.0,0.48303572971282777,42.11862178492201,inf,1.0,0,biomass,31560,PV
31560 industrial_biomass_CHP,inf,0.08050595495213796,0.08050595495213796,1.0,0.08050595495213796,42.11709447990169,inf,1.0,0,industrial_biomass_CHP,31560,PV
31560 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.003488069255,0.0,1.0,1,load shedding,31560,PQ
31560 solar,inf,14.38400451446094,14.38400451446094,1.0,14.38400451446094,0.013397181172393136,inf,1.0,0,solar,31560,PV
31560 solar_rooftop,inf,7.198647010226763,7.198647010226763,1.0,7.198647010226763,0.022202140529939345,inf,1.0,0,solar_rooftop,31560,PV
31560 wind_onshore,inf,57.427908596451886,57.427908596451886,1.0,57.427908596451886,1.3097529586526266,inf,1.0,0,wind_onshore,31560,PV
31561 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.00671823928,0.0,1.0,1,load shedding,31561,PQ
31561 solar,inf,1.6507460891845214,1.6507460891845214,1.0,1.6507460891845214,0.01012484852108373,inf,1.0,0,solar,31561,PV
31561 solar_rooftop,inf,2.0701245583964885,2.0701245583964885,1.0,2.0701245583964885,0.031529989409816064,inf,1.0,0,solar_rooftop,31561,PV
31561 wind_onshore,inf,98.50214321445915,98.50214321445915,1.0,98.50214321445915,1.3002540081664409,inf,1.0,0,wind_onshore,31561,PV
31562 central_gas_CHP,inf,33.91,33.91,0.43,33.91,4.075,0.0,1.0,1,central_gas_CHP,31562,PQ
31562 industrial_biomass_CHP,inf,0.08050595495213796,0.08050595495213796,1.0,0.08050595495213796,42.11790966369445,inf,1.0,0,industrial_biomass_CHP,31562,PV
31562 industrial_gas_CHP,inf,0.28600000000000003,0.28600000000000003,0.43,0.28600000000000003,4.15,0.0,1.0,1,industrial_gas_CHP,31562,PQ
31562 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.00169247159,0.0,1.0,1,load shedding,31562,PQ
31562 solar,inf,3.2900121696058267,3.2900121696058267,1.0,3.2900121696058267,0.026461518984900706,inf,1.0,0,solar,31562,PV
31562 solar_rooftop,inf,36.35389604822187,36.35389604822187,1.0,36.35389604822187,0.015496821984689936,inf,1.0,0,solar_rooftop,31562,PV
31562 wind_onshore,inf,5.474668287149614,5.474668287149614,1.0,5.474668287149614,1.3044532959039892,inf,1.0,0,wind_onshore,31562,PV
31621 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.002146395005,0.0,1.0,1,load shedding,31621,PQ
31621 solar_rooftop,inf,0.9324995740492259,0.9324995740492259,1.0,0.9324995740492259,0.01004344078600227,inf,1.0,0,solar_rooftop,31621,PV
31660 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.015682210098,0.0,1.0,1,load shedding,31660,PQ
31660 solar,inf,1.0793187559009412,1.0793187559009412,1.0,1.0793187559009412,0.013155691471031754,inf,1.0,0,solar,31660,PV
31660 solar_rooftop,inf,0.7160416555972835,0.7160416555972835,1.0,0.7160416555972835,0.011559122935525945,inf,1.0,0,solar_rooftop,31660,PV
31660 wind_onshore,inf,19.691305033430073,19.691305033430073,1.0,19.691305033430073,1.3032335188836257,inf,1.0,0,wind_onshore,31660,PV
31661 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.001116825872,0.0,1.0,1,load shedding,31661,PQ
31735 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.004621013484,0.0,1.0,1,load shedding,31735,PQ
31736 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.003887436365,0.0,1.0,1,load shedding,31736,PQ
31736 solar_rooftop,inf,4.19372731778863,4.19372731778863,1.0,4.19372731778863,0.019987941483755454,inf,1.0,0,solar_rooftop,31736,PV
31778 biomass,inf,0.05367063663475863,0.05367063663475863,1.0,0.05367063663475863,42.10845429853564,inf,1.0,0,biomass,31778,PV
31778 industrial_biomass_CHP,inf,3.9276171889316367,3.9276171889316367,1.0,3.9276171889316367,42.101594095215,inf,1.0,0,industrial_biomass_CHP,31778,PV
31778 industrial_gas_CHP,inf,6.523038248332917,6.523038248332917,0.43,6.523038248332917,4.15,0.0,1.0,1,industrial_gas_CHP,31778,PQ
31778 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.017486437084,0.0,1.0,1,load shedding,31778,PQ
31778 solar,inf,2.768463495156863,2.768463495156863,1.0,2.768463495156863,0.014663992807079397,inf,1.0,0,solar,31778,PV
31778 solar_rooftop,inf,41.876818810282884,41.876818810282884,1.0,41.876818810282884,0.010345751280958604,inf,1.0,0,solar_rooftop,31778,PV
31779 central_gas_CHP,inf,10.883076256288513,10.883076256288513,0.43,10.883076256288513,4.075,0.0,1.0,1,central_gas_CHP,31779,PQ
31779 industrial_biomass_CHP,inf,2.458115157871945,2.458115157871945,1.0,2.458115157871945,42.107068533123986,inf,1.0,0,industrial_biomass_CHP,31779,PV
31779 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.00591406673,0.0,1.0,1,load shedding,31779,PQ
31779 solar,inf,2.4951205276185107,2.4951205276185107,1.0,2.4951205276185107,0.010156645107571895,inf,1.0,0,solar,31779,PV
31779 solar_rooftop,inf,11.6511889659785,11.6511889659785,1.0,11.6511889659785,0.01838135026678859,inf,1.0,0,solar_rooftop,31779,PV
31779 wind_onshore,inf,8.56369096730461,8.56369096730461,1.0,8.56369096730461,1.3085015291872588,inf,1.0,0,wind_onshore,31779,PV
31782 central_gas_CHP,inf,73.53319874830946,73.53319874830946,0.43,73.53319874830946,4.1000000000000005,0.0,1.0,1,central_gas_CHP,31782,PQ
31782 industrial_biomass_CHP,inf,0.2146825465390345,0.2146825465390345,1.0,0.2146825465390345,42.105200071243374,inf,1.0,0,industrial_biomass_CHP,31782,PV
31782 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.009315004756,0.0,1.0,1,load shedding,31782,PQ
31782 solar,inf,3.894494010893211,3.894494010893211,1.0,3.894494010893211,0.02028256895322699,inf,1.0,0,solar,31782,PV
31782 solar_rooftop,inf,39.32072739263206,39.32072739263206,1.0,39.32072739263206,0.020698614405971143,inf,1.0,0,solar_rooftop,31782,PV
31782 wind_onshore,inf,3.4675331002925995,3.4675331002925995,1.0,3.4675331002925995,1.3117637025695965,inf,1.0,0,wind_onshore,31782,PV
31783 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.00969945017,0.0,1.0,1,load shedding,31783,PQ
31784 central_biomass_CHP,inf,0.683763910726825,0.683763910726825,1.0,0.683763910726825,42.10462042534402,inf,1.0,0,central_biomass_CHP,31784,PV
31784 central_gas_CHP,inf,0.4425,0.4425,0.43,0.4425,4.15,0.0,1.0,1,central_gas_CHP,31784,PQ
31784 industrial_gas_CHP,inf,0.36248012700306353,0.36248012700306353,0.43,0.36248012700306353,4.15,0.0,1.0,1,industrial_gas_CHP,31784,PQ
31784 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.015327871897,0.0,1.0,1,load shedding,31784,PQ
31784 solar_rooftop,inf,58.298628256060645,58.298628256060645,1.0,58.298628256060645,0.01145140860038152,inf,1.0,0,solar_rooftop,31784,PV
31784 wind_onshore,inf,0.6329964508633286,0.6329964508633286,1.0,0.6329964508633286,1.3062512972679665,inf,1.0,0,wind_onshore,31784,PV
318 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.002854520659,0.0,1.0,1,load shedding,318,PQ
31837 central_gas_CHP,inf,4.096843391704613,4.096843391704613,0.43,4.096843391704613,4.15,0.0,1.0,1,central_gas_CHP,31837,PQ
31837 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.00438160045,0.0,1.0,1,load shedding,31837,PQ
31837 solar,inf,0.5361955822063847,0.5361955822063847,1.0,0.5361955822063847,0.021094276384133102,inf,1.0,0,solar,31837,PV
31837 solar_rooftop,inf,36.30766347445819,36.30766347445819,1.0,36.30766347445819,0.014132736095353008,inf,1.0,0,solar_rooftop,31837,PV
31847 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.002597566285,0.0,1.0,1,load shedding,31847,PQ
31848 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.000263107358,0.0,1.0,1,load shedding,31848,PQ
31853 biomass,inf,0.08050595495213796,0.08050595495213796,1.0,0.08050595495213796,42.11525157389742,inf,1.0,0,biomass,31853,PV
31853 central_biomass_CHP,inf,5.184583498917684,5.184583498917684,1.0,5.184583498917684,42.10375363209254,inf,1.0,0,central_biomass_CHP,31853,PV
31853 industrial_biomass_CHP,inf,2.613760004112745,2.613760004112745,1.0,2.613760004112745,42.114820813256785,inf,1.0,0,industrial_biomass_CHP,31853,PV
31853 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.002351508945,0.0,1.0,1,load shedding,31853,PQ
31853 solar,inf,6.743979453405137,6.743979453405137,1.0,6.743979453405137,0.010959394387707135,inf,1.0,0,solar,31853,PV
31853 solar_rooftop,inf,8.760200996722444,8.760200996722444,1.0,8.760200996722444,0.021455773415512996,inf,1.0,0,solar_rooftop,31853,PV
31853 wind_onshore,inf,80.53190757139845,80.53190757139845,1.0,80.53190757139845,1.3101759744458716,inf,1.0,0,wind_onshore,31853,PV
31868 biomass,inf,0.39716271109721385,0.39716271109721385,1.0,0.39716271109721385,42.11037257171912,inf,1.0,0,biomass,31868,PV
31868 central_biomass_CHP,inf,0.6333135122901519,0.6333135122901519,1.0,0.6333135122901519,42.11077531441709,inf,1.0,0,central_biomass_CHP,31868,PV
31868 industrial_biomass_CHP,inf,5.328420805098837,5.328420805098837,1.0,5.328420805098837,42.10104980097972,inf,1.0,0,industrial_biomass_CHP,31868,PV
31868 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.007615003276,0.0,1.0,1,load shedding,31868,PQ
31868 solar,inf,0.4257499805413354,0.4257499805413354,1.0,0.4257499805413354,0.012014491298403516,inf,1.0,0,solar,31868,PV
31868 solar_rooftop,inf,4.1883742646907995,4.1883742646907995,1.0,4.1883742646907995,0.02624903945320005,inf,1.0,0,solar_rooftop,31868,PV
31868 wind_onshore,inf,67.34910576960391,67.34910576960391,1.0,67.34910576960391,1.3050277759198503,inf,1.0,0,wind_onshore,31868,PV
31874 central_gas_CHP,inf,10.0,10.0,0.43,10.0,4.0,0.0,1.0,1,central_gas_CHP,31874,PQ
31874 industrial_biomass_CHP,inf,1.3653809959882595,1.3653809959882595,1.0,1.3653809959882595,42.10381618210714,inf,1.0,0,industrial_biomass_CHP,31874,PV
31874 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.009641688004,0.0,1.0,1,load shedding,31874,PQ
31874 solar_rooftop,inf,10.834254444739347,10.834254444739347,1.0,10.834254444739347,0.010770680993755943,inf,1.0,0,solar_rooftop,31874,PV
31874 wind_onshore,inf,30.78317277423993,30.78317277423993,1.0,30.78317277423993,1.3103477938529018,inf,1.0,0,wind_onshore,31874,PV
31879 central_biomass_CHP,inf,2.878892949088453,2.878892949088453,1.0,2.878892949088453,42.10741977267505,inf,1.0,0,central_biomass_CHP,31879,PV
