name,bus,p_nom_max,marginal_cost,p_nom,control,up_time_before,carrier,p_max_pu,e_nom_max,p_nom_opt
67413 load shedding,67413,inf,10000.00879215842,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
67419 load shedding,67419,inf,10000.005659909157,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
67432 load shedding,67432,inf,10000.00586608282,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
67436 load shedding,67436,inf,10000.019491889852,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
67445 load shedding,67445,inf,10000.007478974216,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
67452 load shedding,67452,inf,10000.000585991611,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
67456 load shedding,67456,inf,10000.002753932768,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
67474 load shedding,67474,inf,10000.005136579608,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
67510 load shedding,67510,inf,10000.003639453254,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
67511 load shedding,67511,inf,10000.002486685547,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
67516 load shedding,67516,inf,10000.003768790715,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
67530 load shedding,67530,inf,10000.008421863207,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
67544 load shedding,67544,inf,10000.009056264546,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
67578 load shedding,67578,inf,10000.015045618935,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
67586 load shedding,67586,inf,10000.004815278942,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
67622 load shedding,67622,inf,10000.01239029967,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
67637 load shedding,67637,inf,10000.01071972101,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
67719 load shedding,67719,inf,10000.012799613582,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
67724 load shedding,67724,inf,10000.000983553671,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
67725 load shedding,67725,inf,10000.000351467175,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
67810 load shedding,67810,inf,10000.004565879048,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
67873 load shedding,67873,inf,10000.007783414498,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
67929 load shedding,67929,inf,10000.006729863026,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
67940 load shedding,67940,inf,10000.011702475376,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
67951 load shedding,67951,inf,10000.014203654986,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
67953 load shedding,67953,inf,10000.018277480074,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
67963 load shedding,67963,inf,10000.025678922386,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
67989 load shedding,67989,inf,10000.018541034042,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
68023 load shedding,68023,inf,10000.004877730638,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
68031 load shedding,68031,inf,10000.016374392131,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
68064 load shedding,68064,inf,10000.000511991306,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
68100 load shedding,68100,inf,10000.011784920423,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
68105 load shedding,68105,inf,10000.000162268745,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
68127 load shedding,68127,inf,10000.004415163063,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
68183 load shedding,68183,inf,10000.005274018156,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
68219 load shedding,68219,inf,10000.022938728172,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
68282 load shedding,68282,inf,10000.001861367235,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
68305 load shedding,68305,inf,10000.008060529319,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
68321 load shedding,68321,inf,10000.007474497708,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
68327 load shedding,68327,inf,10000.009200491335,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
68341 load shedding,68341,inf,10000.004671289733,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
68345 load shedding,68345,inf,10000.008573189098,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
68373 load shedding,68373,inf,10000.023256540582,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
68381 load shedding,68381,inf,10000.011985575167,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
68413 load shedding,68413,inf,10000.00354270764,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
68481 load shedding,68481,inf,10000.012137206953,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
68493 load shedding,68493,inf,10000.005055879874,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
68501 load shedding,68501,inf,10000.002454774434,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
68526 load shedding,68526,inf,10000.004597808656,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
68592 load shedding,68592,inf,10000.002945026177,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
68601 load shedding,68601,inf,10000.000658332145,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
68605 load shedding,68605,inf,10000.008275160793,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
68648 load shedding,68648,inf,10000.01023139203,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
68660 load shedding,68660,inf,10000.005103064832,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
68663 load shedding,68663,inf,10000.015149580702,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
68689 load shedding,68689,inf,10000.004343390485,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
68722 load shedding,68722,inf,10000.001600725318,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
68775 load shedding,68775,inf,10000.008771816103,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
68843 load shedding,68843,inf,10000.012379156573,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
68874 load shedding,68874,inf,10000.001382236964,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
68879 load shedding,68879,inf,10000.010858536549,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
68903 load shedding,68903,inf,10000.000581503658,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
68937 load shedding,68937,inf,10000.007607306467,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
68957 load shedding,68957,inf,10000.003123119397,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
68973 load shedding,68973,inf,10000.001659236497,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
69018 load shedding,69018,inf,10000.011618884397,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
69022 load shedding,69022,inf,10000.007241300522,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
69061 load shedding,69061,inf,10000.014493939712,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
69073 load shedding,69073,inf,10000.007735896512,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
69092 load shedding,69092,inf,10000.009112110603,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
69103 load shedding,69103,inf,10000.01331377475,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
69129 load shedding,69129,inf,10000.002202724088,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
69154 load shedding,69154,inf,10000.00361984657,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
69182 load shedding,69182,inf,10000.006910707765,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
69219 load shedding,69219,inf,10000.002991891168,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
69220 load shedding,69220,inf,10000.005458775548,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
69342 load shedding,69342,inf,10000.005899264603,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
69372 load shedding,69372,inf,10000.001405486264,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
69491 load shedding,69491,inf,10000.003525774659,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
69569 load shedding,69569,inf,10000.003415757314,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
69701 load shedding,69701,inf,10000.00145377698,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
69707 load shedding,69707,inf,10000.006978987829,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
69710 load shedding,69710,inf,10000.004990760248,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
69735 load shedding,69735,inf,10000.00198785129,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
69772 load shedding,69772,inf,10000.020607061255,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
69782 load shedding,69782,inf,10000.004292001971,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
69822 load shedding,69822,inf,10000.005796882904,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
69823 load shedding,69823,inf,10000.002913886397,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
69830 load shedding,69830,inf,10000.006685855024,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
69836 load shedding,69836,inf,10000.009330115285,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
69869 load shedding,69869,inf,10000.010040302088,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
69879 load shedding,69879,inf,10000.004665806717,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
69894 load shedding,69894,inf,10000.005373743854,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
69914 load shedding,69914,inf,10000.00816773095,29946902.889043182,Slack,1,load shedding,1.0,0.0,29946902.889043182
69915 load shedding,69915,inf,10000.007890990628,45301035.30249329,Slack,1,load shedding,1.0,0.0,45301035.30249329
69920 load shedding,69920,inf,10000.008076229477,40986650.98797012,Slack,1,load shedding,1.0,0.0,40986650.98797012
69924 load shedding,69924,inf,10000.008568532356,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
69925 load shedding,69925,inf,10000.008218199959,70425979.25177528,Slack,1,load shedding,1.0,0.0,70425979.25177528
69929 load shedding,69929,inf,10000.008924659036,31469626.764757242,Slack,1,load shedding,1.0,0.0,31469626.764757242
69931 load shedding,69931,inf,10000.007767698704,59513124.80915785,Slack,1,load shedding,1.0,0.0,59513124.80915785
69958 load shedding,69958,inf,10000.008396778816,34768861.828804374,Slack,1,load shedding,1.0,0.0,34768861.828804374
7 biomass,7,inf,42.108313910480256,80.59342069843322,PV,0,biomass,1.0,inf,80.59342069843322
7 central_biomass_CHP,7,inf,42.10696889572722,87.27287791807893,PV,0,central_biomass_CHP,1.0,inf,87.27287791807893
7 industrial_biomass_CHP,7,inf,42.10816389590773,343.20636926943166,PV,0,industrial_biomass_CHP,1.0,inf,343.20636926943166
7 load shedding,7,inf,10000.0077628897,148719365.19473988,PQ,1,load shedding,1.0,0.0,148719365.19473988
7 oil,7,inf,101.84306105500411,24.8,PV,0,oil,1.0,inf,24.8
7 others,7,inf,0.009228442465695574,90.58230276778323,PV,0,others,1.0,inf,90.58230276778323
7 reservoir,7,inf,0.013730041649322086,16.159556461823463,PV,0,reservoir,0.65,inf,16.159556461823463
7 run_of_river,7,inf,0.007858382730888402,494.5072641178182,PV,0,run_of_river,0.65,inf,494.5072641178182
7 solar,7,inf,0.01817281947725287,3397.5622026396777,PV,0,solar,1.0,inf,3397.5622026396777
7 solar_rooftop,7,inf,0.018499667243050966,15286.467495151946,PV,0,solar_rooftop,1.0,inf,15286.467495151946
7 wind_onshore,7,inf,1.307976769555212,7067.51405061015,PV,0,wind_onshore,1.0,inf,7067.51405061015
70054 load shedding,70054,inf,10000.00775224558,21064346.94737783,Slack,1,load shedding,1.0,0.0,21064346.94737783
70127 load shedding,70127,inf,10000.00832613381,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
70134 load shedding,70134,inf,10000.008044850185,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
70146 load shedding,70146,inf,10000.003403393166,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
70154 load shedding,70154,inf,10000.008664383422,13958302.194045551,Slack,1,load shedding,1.0,0.0,13958302.194045551
70164 load shedding,70164,inf,10000.004716300971,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
70175 load shedding,70175,inf,10000.00831383998,14338983.162974065,Slack,1,load shedding,1.0,0.0,14338983.162974065
70292 load shedding,70292,inf,10000.007657709759,27916604.388091102,Slack,1,load shedding,1.0,0.0,27916604.388091102
70305 load shedding,70305,inf,10000.0059265045,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
70310 load shedding,70310,inf,10000.008515235766,9136343.254284361,Slack,1,load shedding,1.0,0.0,9136343.254284361
70324 load shedding,70324,inf,10000.008393826616,14338983.162974065,Slack,1,load shedding,1.0,0.0,14338983.162974065
70378 load shedding,70378,inf,10000.007870258432,28804859.982257638,Slack,1,load shedding,1.0,0.0,28804859.982257638
70453 load shedding,70453,inf,10000.019212256122,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
70492 load shedding,70492,inf,10000.015475408907,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
70512 load shedding,70512,inf,10000.007939226878,16369281.663926147,Slack,1,load shedding,1.0,0.0,16369281.663926147
70557 load shedding,70557,inf,10000.000619107168,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
70634 load shedding,70634,inf,10000.001848235892,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
70639 load shedding,70639,inf,10000.01010929513,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
70649 load shedding,70649,inf,10000.003248743544,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
70664 load shedding,70664,inf,10000.004713597178,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
70667 load shedding,70667,inf,10000.003883382411,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
70679 load shedding,70679,inf,10000.023632199594,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
70797 load shedding,70797,inf,10000.009038325063,11166641.755236441,Slack,1,load shedding,1.0,0.0,11166641.755236441
70862 load shedding,70862,inf,10000.005365536012,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
70868 load shedding,70868,inf,10000.006773981784,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
70989 load shedding,70989,inf,10000.012208568323,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
71155 load shedding,71155,inf,10000.004191879454,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
71233 load shedding,71233,inf,10000.014239305194,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
71289 load shedding,71289,inf,10000.009586006501,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
71392 load shedding,71392,inf,10000.006714240397,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
71405 load shedding,71405,inf,10000.001442229157,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
71424 load shedding,71424,inf,10000.006113004361,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
71525 load shedding,71525,inf,10000.015779252777,126893.65630950501,Slack,1,load shedding,1.0,0.0,126893.65630950501
